id,name,type,effects,ailment,flavor,location,thc,cbd,Citrus,Sweet,Earthy,Pine,Skunk,Berry,Lemon,Lime,Blueberry,Strawberry,Mango,Rose,Pepper,Depression,Pain,Insomnia,Stress,Lack of Appetite,Muscle Spasms,Nausea,Inflammation,Relaxed,Happy,Euphoric,Uplifted,Sleepy,Dry Mouth,Focused,Energetic,Paranoid,Anxious,Hungry,Talkative,Creative
141,Golden Goat,Hybrid,,,,"Richmond, CA",1400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,Goo,Hybrid,"Sleepy, Relaxed, Hungry, Euphoric, Happy, Dry Mouth, Paranoid","Pain, Stress, Insomnia, Lack of Appetite, Muscle Spasms","Berry, Sweet, Blueberry","Morongo Basin, CA",1300,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False
146,Grape Ape,Hybrid,"Relaxed, Sleepy, Happy, Euphoric, Uplifted, Dry Mouth, Anxious","Stress, Pain, Insomnia, Depression","Grape, Sweet, Berry","Richmond, CA",1600,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False
148,Grape God,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,Grape Kush,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,Grape Skunk,Hybrid,"Happy, Uplifted, Talkative, Energetic, Relaxed, Dry Mouth","Nausea, Stress, Pain, Depression, Insomnia","Skunk, Earthy, Grape",,127,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False
151,Grapefruit,Hybrid,"Happy, Energetic, Euphoric, Relaxed, Uplifted, Dry Mouth, Paranoid","Stress, Depression, Pain","Citrus, Sweet",,127,40,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,False,False,False,False
152,Grapefruit Haze,Hybrid,"Uplifted, Happy, Euphoric, Relaxed, Talkative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Muscle Spasms","Lemon, Citrus",,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,True,True,False,True,False,False,True,True,False,True,False
153,Gravity,Hybrid,"Sleepy, Hungry, Relaxed, Horny, Euphoric, Dry Mouth, Paranoid","Stress, Depression, Pain, Insomnia","Sweet, Citrus, Rose",,0,0,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False
154,Green Candy,Hybrid,"Happy, Uplifted, Relaxed, Energetic, Focused, Dry Mouth, Paranoid, Anxious","Depression, Stress, Nausea, Pain, Insomnia","Sweet, Pine, Earthy",,127,0,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,True,False,True,False,True,True,True,True,True,False,False,False
155,Green Crack,Hybrid,"Energetic, Happy, Uplifted, Focused, Euphoric, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain","Citrus, Sweet, Earthy","Los Angeles, CA",1700,0,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False
157,Green Door Kush,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,Green Dream,Hybrid,,,,"Redondo Beach, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,Green Hornet,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,Green Kush,Hybrid,"Euphoric, Hungry, Energetic, Sleepy, Relaxed, Dry Mouth, Paranoid","Stress, Pain, Depression, Nausea, Insomnia","Citrus, Sweet, Earthy",,0,0,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,False,False
162,Green Queen,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Harlequin,Hybrid,"Relaxed, Focused, Uplifted, Happy, Energetic, Dry Mouth, Anxious","Stress, Pain, Depression, Inflammation","Earthy, Sweet","San Juan Capistrano, CA",600,1000,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False
165,Hashberry,Hybrid,"Relaxed, Happy, Euphoric, Uplifted, Tingly, Dry Mouth, Paranoid, Anxious","Pain, Insomnia, Lack of Appetite, Muscle Spasms","Berry, Sweet",,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,True,True,True,False,True,False,False,True,True,False,False,False
168,Hawaiian Fire,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Hawaiian Sativa,Hybrid,"Uplifted, Euphoric, Happy, Relaxed, Sleepy, Dry Mouth, Paranoid","Nausea, Stress, Depression, Insomnia, Pain","Citrus, Sweet",,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,False,True,False,False,False,False
170,Hawaiian Skunk,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Hawaiian Snow,Hybrid,"Happy, Relaxed, Uplifted, Euphoric, Creative, Dry Mouth, Anxious, Paranoid","Depression, Pain, Stress",,,0,0,,,,,,,,,,,,,,True,True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,True,True,False,False,True
172,Hawaiian Thunder Fuck,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Haze,Hybrid,"Euphoric, Uplifted, Happy, Energetic, Creative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Earthy, Sweet",,127,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True
174,Headband,Hybrid,,,,"Richmond, CA",1900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Heavy Duty Fruity,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,Herojuana,Hybrid,,,,"Baltimore, MD",1900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,Himalayan Gold,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,Hindu Kush,Hybrid,"Relaxed, Sleepy, Euphoric, Happy, Hungry, Dry Mouth, Anxious, Paranoid","Stress, Pain, Insomnia, Depression, Lack of Appetite","Earthy, Sweet",,127,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,False
180,Hindu Skunk,Hybrid,"Relaxed, Happy, Euphoric, Sleepy, Hungry, Dry Mouth, Paranoid","Stress, Pain, Insomnia, Depression, Nausea","Skunk, Earthy, Sweet",,127,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False
181,Hog's Breath,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,Hong Kong,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,Huckleberry,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,Ice,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Ice Cream,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Ingrid,Hybrid,"Relaxed, Happy, Sleepy, Euphoric, Hungry, Dry Mouth, Paranoid","Pain, Inflammation, Stress, Insomnia, Depression","Earthy, Skunk",,127,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,True,False,True,False,False
189,J1,Hybrid,,,,"Lake Forest, CA",1100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,Jack Flash,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,Jack Frost,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,Jack Herer,Hybrid,"Happy, Energetic, Uplifted, Creative, Euphoric, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Lack of Appetite","Earthy, Pine","Beckwourth, CA",1600,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True
194,Jack Kush,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Jack the Ripper,Hybrid,"Happy, Energetic, Uplifted, Euphoric, Talkative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Lemon, Citrus, Earthy","Lake Forest, CA",1100,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,True,False
197,Jillybean,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,Juicy Fruit,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,Jupiter Kush,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,Jupiter OG,Hybrid,"Relaxed, Sleepy, Euphoric, Happy, Hungry, Dry Mouth, Paranoid","Insomnia, Pain, Stress, Depression, Nausea","Pine, Citrus","Pasadena, CA",1700,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False
201,K Train,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Kaboom,Hybrid,"Happy, Uplifted, Energetic, Creative, Euphoric, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Nausea","Earthy, Pine",,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,True,False,True,False,True,True,True,False,False,True
203,Kahuna,Hybrid,"Uplifted, Euphoric, Relaxed, Creative, Focused, Dry Mouth","Stress, Pain, Depression, Insomnia","Sweet, Orange",,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True
204,Kali Mist,Hybrid,"Energetic, Creative, Happy, Focused, Uplifted, Dry Mouth, Anxious, Paranoid","Stress, Pain, Depression, Lack of Appetite, Muscle Spasms","Earthy, Sweet, Citrus","San Juan Capistrano, CA",1000,0,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,True,False,True,False,True,True,True,True,True,False,False,True
205,Kandy Kush,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,Key Lime Haze,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Khola,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,Killer Queen,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,King Kong,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,King's Kush,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Kryptonite,Hybrid,"Relaxed, Happy, Tingly, Uplifted, Euphoric, Dry Mouth, Paranoid, Anxious","Pain, Stress, Insomnia, Depression","Sweet, Earthy, Pine","Chatsworth, CA",1600,0,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,True,False,True,False,False,True,True,False,False,False
215,Kush Berry,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,LA Confidential,Hybrid,"Relaxed, Happy, Sleepy, Euphoric, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Pain, Insomnia, Depression","Earthy, Pine, Sweet","San Juan Capistrano, CA",1300,0,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False
218,LA Jack,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,LA Woman,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Lambo OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,Lavender Kush,Hybrid,,,,,127,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,Lemon Diesel,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,Lemon Drop,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,Lemon G,Hybrid,"Focused, Happy, Relaxed, Uplifted, Creative, Dry Mouth, Paranoid","Pain, Stress, Depression, Inflammation, Nausea","Lemon, Citrus, Sweet",,127,0,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,True,False,True,True,False,True,False,False,False,True
227,Lemon Haze,Hybrid,"Happy, Uplifted, Euphoric, Energetic, Relaxed, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain, Lack of Appetite","Lemon, Citrus, Sweet","Richmond, CA",1800,0,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False
228,Lemon Kush,Hybrid,,,,"Artesia, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Lemon OG,Hybrid,,,,"Los Angeles, CA",1900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Lemon Skunk,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Lifesaver,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Lions Gate,Hybrid,"Happy, Uplifted, Energetic, Focused, Creative, Dry Mouth, Paranoid","Stress, Insomnia, Nausea",Citrus,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,True,True,True,True,False,False,False,True
235,LSD,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,LVPK,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Mad Dawg,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,Mako Haze,Hybrid,"Happy, Euphoric, Relaxed, Hungry, Dry Mouth, Paranoid","Stress, Depression, Lack of Appetite, Pain","Citrus, Pine, Earthy",,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,True,False,False,True,False,False,True,False,True,False,False
241,Mango,Hybrid,"Relaxed, Euphoric, Happy, Sleepy, Hungry, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Insomnia, Lack of Appetite","Mango, Sweet",,127,0,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,False
242,Mango Dream,Hybrid,"Happy, Creative, Euphoric, Relaxed, Focused, Paranoid, Dry Mouth","Stress, Pain, Depression","Sweet, Mango, Earthy",,0,0,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True
243,Mango Kush,Hybrid,,,,"Mountain Ranch, CA",1400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,Maple Leaf Indica,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,Mars OG,Hybrid,"Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Paranoid","Stress, Insomnia, Lack of Appetite, Depression","Pine, Earthy",,127,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False
246,Martian Mean Green,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,Master Bubba,Hybrid,"Relaxed, Sleepy, Hungry, Euphoric, Happy, Dry Mouth, Anxious","Stress, Pain, Insomnia, Lack of Appetite, Inflammation","Earthy, Sweet",,127,0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,False,True,True,False,False
248,Master Kush,Hybrid,"Relaxed, Happy, Sleepy, Euphoric, Hungry, Dry Mouth, Paranoid, Anxious","Stress, Pain, Insomnia, Depression",Earthy,,127,15,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,False
249,Maui,Hybrid,"Talkative, Energetic, Happy, Uplifted, Euphoric, Dry Mouth, Anxious","Depression, Stress, Lack of Appetite","Citrus, Sweet",,127,10,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,True,False
250,Maui Berry,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,Medicine Man,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,Mendocino Purps,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,MK Ultra,Hybrid,"Relaxed, Happy, Euphoric, Sleepy, Uplifted, Dry Mouth, Paranoid","Stress, Insomnia, Pain, Depression, Lack of Appetite","Earthy, Sweet",,127,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False
259,Moby Dick,Hybrid,"Happy, Euphoric, Uplifted, Relaxed, Energetic, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Citrus, Earthy, Sweet","Venice, CA",1100,0,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False
260,Morning Star,Hybrid,,,,"Richmond, CA",2400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,Nebula,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,Neptune OG,Hybrid,"Relaxed, Sleepy, Hungry, Focused, Happy, Dry Mouth, Paranoid, Anxious","Insomnia, Pain, Stress, Muscle Spasms, Nausea",Earthy,"Southern California, CA",1100,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,False,True,True,True,False,True,True,True,False,False
264,Neville's Haze,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,Northern Lights,Hybrid,"Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Anxious, Paranoid","Stress, Pain, Insomnia, Depression, Lack of Appetite","Earthy, Pine, Sweet",,127,0,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,False
266,Northern Lights #5,Hybrid,"Relaxed, Euphoric, Happy, Focused, Uplifted, Dry Mouth, Paranoid","Pain, Stress, Insomnia, Inflammation, Nausea","Sweet, Pine, Citrus",,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False
268,NYC Diesel,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,Odyssey,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,OG Kush,Hybrid,,,,"Los Angeles, CA",1700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,OG Poison,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,OG Wreck,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,OGiesel,Hybrid,,,,"Los Angeles, CA",1900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,Ogre,Hybrid,,,,"Richmond, CA",1900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,Old Lyme Connecticut OG,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,Orange Bud,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,Orange Crush,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,Orange Dream,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,Orange Kush,Hybrid,"Relaxed, Happy, Uplifted, Sleepy, Euphoric, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Insomnia, Nausea","Citrus, Orange, Sweet",,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,False,False,True,True,False,False,False
280,Orange Velvet,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,Organic Diesel,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,P-91,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,Panama Red,Hybrid,"Happy, Uplifted, Energetic, Focused, Horny, Dry Mouth, Anxious, Paranoid","Depression, Stress, Pain","Citrus, Pine",,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,True,True,True,True,False,False,False
285,Papaya,Hybrid,"Relaxed, Sleepy, Happy, Uplifted, Hungry, Dry Mouth, Paranoid, Anxious","Stress, Pain, Insomnia, Inflammation",Sweet,"Richmond, CA",1500,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True,False,True,True,True,False,False,True,True,True,False,False
286,Permafrost,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,Pineapple,Hybrid,,,,"Richmond, CA",2000,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,Pineapple Diesel,Hybrid,,,,", CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,Pineapple Express,Hybrid,,,,"Valley Center, CA",1400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,Pineapple Kush,Hybrid,,,,"Southern California, CA",1900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,Pineapple Thai,Hybrid,"Happy, Relaxed, Euphoric, Focused, Uplifted, Dry Mouth, Paranoid","Pain, Muscle Spasms, Stress, Depression","Pineapple, Sweet","Richmond, CA",1300,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,True,True,False,True,True,False,True,False,False,False,False
292,Pineapple Trainwreck,Hybrid,,,,,127,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,Pink Pez,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,Platinum Bubba,Hybrid,,,,"Baltimore, MD",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Platinum Kush,Hybrid,"Relaxed, Happy, Hungry, Euphoric, Sleepy, Dry Mouth, Paranoid, Anxious","Stress, Insomnia, Lack of Appetite, Pain, Depression","Earthy, Sweet",,127,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,False,True,True,True,False,False
302,Pot of Gold,Hybrid,"Relaxed, Sleepy, Euphoric, Hungry, Uplifted, Paranoid, Anxious, Dry Mouth","Insomnia, Pain, Lack of Appetite, Stress","Sweet, Grape, Pineapple",,127,0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True,True,True,True,False,False,True,True,True,False,False
303,Power Kush,Hybrid,"Relaxed, Sleepy, Euphoric, Happy, Uplifted, Paranoid, Dry Mouth, Anxious","Stress, Pain, Depression, Muscle Spasms","Sweet, Skunk, Lime",,127,0,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False
304,Power Plant,Hybrid,"Happy, Uplifted, Relaxed, Euphoric, Energetic, Dry Mouth, Paranoid","Pain, Stress, Depression, Inflammation",Earthy,", CA",1200,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,True,True,False,True,False,True,True,False,False,False,False
305,Pre 98 Bubba Kush,Hybrid,,,,"Upland, CA",1300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,Pure Afghan,Hybrid,"Relaxed, Sleepy, Happy, Hungry, Creative, Dry Mouth, Paranoid","Insomnia, Pain, Stress, Depression",Earthy,,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True
309,Pure Power Plant,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,Purple Afghani,Hybrid,"Relaxed, Sleepy, Happy, Euphoric, Uplifted, Dry Mouth, Anxious","Stress, Pain, Insomnia, Depression","Sweet, Grape",,116,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,False,True,False,False,False
311,Purple Arrow,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Purple Buddha,Hybrid,"Euphoric, Relaxed, Happy, Creative, Focused, Dry Mouth, Paranoid","Insomnia, Stress, Pain, Depression","Berry, Sweet, Grape",,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True
313,Purple Candy,Hybrid,"Relaxed, Happy, Sleepy, Euphoric, Hungry, Dry Mouth, Paranoid","Insomnia, Stress, Pain, Depression, Muscle Spasms","Sweet, Grape, Earthy",,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,False,True,True,True,False,True,True,False,False,True,False,True,False,False
314,Purple Cream,Hybrid,"Relaxed, Happy, Sleepy, Hungry, Dry Mouth, Paranoid, Anxious","Stress, Pain, Insomnia, Depression","Pine, Sweet",,127,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False,False,True,True,False,False,True,True,True,False,False
315,Purple Diesel,Hybrid,,,,"Morongo Basin, CA",1200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Purple Dream,Hybrid,,,,,127,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
